ts	imei	mwra	c.dogalize	c.android.chrome	c.katana	c.android.gm	c.android.youtube	c.android.vending	c.updateassist	c.UCMobile.x86	c.UCMobile.intl	c.raider
2018-05-05 13:02:00	8630330696303482279	0.00000	17.67002	14.91844	16.00167	4.30596	5.89263	44.41808	0.00042	36.85641	94.19652	25.05815
2018-05-05 13:03:00	3590433799317661438	1.00000	11.51923	11.58334	14.69364	8.38798	16.44584	53.94712	0.00022	75.82346	22.37148	99.74086
2018-05-05 13:04:00	3590433799317661735	0.00000	10.62192	15.10795	11.54473	8.57302	9.79373	57.95696	0.00016	26.68331	30.99960	88.83834
2018-05-05 13:05:00	359043379931766338	0.00000	15.70504	10.90620	12.79217	9.12522	5.89443	89.31444	0.00008	1.11751	31.59578	6.84028
2018-05-05 13:06:00	863033069630348958	0.00000	10.63264	14.62590	14.16284	9.23681	12.58840	67.51096	0.00254	94.24511	38.64070	55.01601
2018-05-05 13:07:00	359043379931766940	0.00000	12.46958	8.78109	7.86590	14.28931	8.51491	49.37416	0.00020	26.11712	65.14906	68.61893
2018-05-05 13:08:00	359043379931766080	0.00000	7.73899	12.15114	11.26085	8.79140	12.60007	81.11967	0.00013	15.63475	15.93542	77.62028
2018-05-05 13:09:00	3590433799317661784	1.00000	7.67308	13.00662	8.00748	11.97221	10.47942	43.49937	0.09033	90.72506	89.95634	47.17905
2018-05-05 13:10:00	3590433799317661511	0.00000	10.32709	14.74178	13.92874	4.95595	13.47067	37.73880	0.01855	76.96198	38.62171	5.71807
2018-05-05 13:11:00	3590433799317661750	0.00000	12.31942	10.44998	8.81945	11.99157	12.16842	61.17987	0.11128	53.81619	30.31768	45.46127
2018-05-05 13:12:00	3590433799317661529	0.00000	12.57142	12.59636	15.04739	10.31521	8.04784	49.83031	0.00044	27.02327	26.14608	6.28850
2018-05-05 13:13:00	359043379931766585	0.00000	13.90140	12.60680	12.88439	10.16178	7.41331	41.05371	0.00027	99.14511	71.04335	25.61221
2018-05-05 13:14:00	359043379931766650	1.00000	7.28442	9.47812	15.62903	7.51235	12.84566	56.09173	0.00020	74.90892	14.92225	25.63660
2018-05-05 13:15:00	3590433799317662121	1.00000	8.39927	12.91193	9.81059	12.60644	8.03258	49.99267	0.03465	60.80541	31.99097	53.81850
2018-05-05 13:16:00	8630330696303482246	0.00000	11.61498	14.16305	11.51558	12.37370	13.42886	86.41258	0.00008	76.95689	0.79371	78.91338
2018-05-05 13:17:00	3590433799317661164	1.00000	12.56897	11.22421	9.65762	11.92642	13.78490	51.50681	0.00631	82.66887	51.97359	54.23476
2018-05-05 13:18:00	8630330696303482022	0.00000	13.25415	11.15010	12.68615	11.72929	9.02674	70.96496	0.00005	23.69908	33.23178	88.74541
2018-05-05 13:19:00	863033069630348347	1.00000	8.59735	12.42106	12.00444	7.98759	10.37610	52.82638	0.00151	7.72193	40.76245	36.31897
2018-05-05 13:20:00	3590433799317661677	0.00000	12.28289	12.73755	11.57446	9.19637	8.21756	56.01570	0.00010	38.27827	99.61761	94.36980
2018-05-05 13:21:00	3590433799317661032	1.00000	8.99944	13.01620	7.70295	12.47636	7.03684	67.26190	0.00545	56.92874	75.47548	60.26994
2018-05-05 13:22:00	8630330696303481503	1.00000	6.92325	12.91859	8.20257	10.50468	7.88942	74.69872	0.00910	41.02050	54.89731	26.71092
2018-05-05 13:23:00	3590433799317662477	1.00000	10.87501	10.66581	9.55171	15.89977	7.26119	72.19074	0.01554	31.96090	85.58637	4.39548
2018-05-05 13:24:00	359043379931766445	1.00000	9.12346	11.87670	10.18220	10.63242	13.35739	63.79987	0.03144	30.39779	76.71379	3.48963
2018-05-05 13:25:00	3590433799317661347	1.00000	11.17383	17.08317	9.73827	6.91882	11.82641	47.97842	0.00248	59.12154	0.89640	58.73558
2018-05-05 13:26:00	863033069630348842	0.00000	10.02281	16.06754	11.37775	5.62990	13.36696	63.46085	0.00019	31.14219	96.86393	96.58481
2018-05-05 13:27:00	8630330696303481842	0.00000	15.39124	14.07568	13.32608	8.02857	7.86720	77.76523	0.00025	48.91767	97.91260	79.49599
2018-05-05 13:28:00	3590433799317661230	1.00000	8.95782	12.08849	8.59791	12.33855	10.15106	49.41486	0.00352	63.52270	11.45957	96.25053
2018-05-05 13:29:00	3590433799317661628	1.00000	7.98685	11.16051	13.80232	7.07841	11.10592	66.91849	0.00162	80.93501	4.97072	44.35764
2018-05-05 13:30:00	8630330696303481842	1.00000	6.99981	8.93073	10.99883	16.15338	13.23985	59.61267	1.94493	4.62106	73.79098	21.53214
2018-05-05 13:31:00	863033069630348453	1.00000	8.26248	9.13675	9.20048	10.11020	5.08505	51.72213	0.15417	68.94829	33.94877	65.49567
2018-05-05 13:32:00	863033069630348404	0.00000	14.65198	12.02060	12.82729	9.62368	8.61943	70.57564	0.00019	62.10523	75.65272	2.74943
2018-05-05 13:33:00	8630330696303481495	1.00000	16.78639	11.37231	12.71898	7.35004	9.29034	46.09348	0.00017	51.44670	88.45263	54.76337
2018-05-05 13:34:00	359043379931766296	0.00000	14.09759	12.94112	12.89372	9.76843	7.32552	44.77313	0.00005	55.26662	7.19018	6.60460
2018-05-05 13:35:00	8630330696303482345	0.00000	12.89352	14.32475	13.99895	6.85970	8.67832	67.30544	0.00037	48.95913	19.91488	73.75493
2018-05-05 13:36:00	3590433799317661859	1.00000	3.99297	11.64139	12.42640	6.41693	13.23058	39.55303	0.03997	62.12162	40.93240	60.48024
2018-05-05 13:37:00	8630330696303481875	1.00000	9.18526	12.07975	12.29936	10.44158	12.22047	44.47384	0.01146	70.31830	55.28915	66.58116
2018-05-05 13:38:00	3590433799317661040	0.00000	9.62612	15.23652	12.36230	8.40040	12.80031	39.71196	0.00040	65.69286	0.13697	88.11758
2018-05-05 13:39:00	863033069630348065	0.00000	13.36689	11.01947	13.64613	10.92417	13.36919	51.96324	0.00364	87.54616	23.15659	7.47945
2018-05-05 13:40:00	8630330696303481933	0.00000	9.38322	12.22811	13.71662	13.85922	7.76723	68.20322	0.00006	3.50382	41.90168	79.73043
2018-05-05 13:41:00	8630330696303481479	1.00000	12.27124	15.74561	14.72966	8.23863	9.70503	38.03054	0.00184	13.59331	0.54106	25.48304
2018-05-05 13:42:00	359043379931766304	0.00000	15.66356	10.85971	10.35374	11.64643	13.65028	61.76914	0.00273	91.96307	83.72011	92.33504
2018-05-05 13:43:00	3590433799317661743	1.00000	9.86743	11.71435	10.87242	13.21671	9.11857	66.29571	0.00394	67.01885	31.21654	54.20823
2018-05-05 13:44:00	8630330696303482055	1.00000	8.07507	9.90008	9.92359	8.98387	4.01833	58.08753	0.01622	61.91196	4.13279	58.69846
2018-05-05 13:45:00	8630330696303482154	1.00000	14.64116	13.27610	11.64443	11.94450	10.03875	72.66859	0.00021	45.71468	24.92817	91.11995
2018-05-05 13:46:00	359043379931766452	1.00000	9.26860	14.85363	12.08698	9.05241	12.09394	65.33838	0.00267	44.92043	18.74809	24.33288
2018-05-05 13:47:00	3590433799317661156	1.00000	9.10648	15.15169	14.32960	9.48235	12.17752	50.74156	0.92350	5.13433	58.65437	8.14019
2018-05-05 13:48:00	8630330696303481867	1.00000	10.23791	10.32906	9.51284	16.92362	11.16580	55.75390	0.01203	17.60480	5.43481	69.97858
2018-05-05 13:49:00	863033069630348669	1.00000	6.90567	13.08559	9.15689	13.58505	7.65897	71.46162	0.00043	38.81732	60.23854	70.90963
2018-05-05 13:50:00	863033069630348933	0.00000	12.35279	11.66980	13.41134	11.41978	11.30538	44.47398	0.00010	11.56566	85.93274	37.57467
2018-05-05 13:51:00	8630330696303481883	1.00000	7.55422	12.50281	13.58166	9.47686	9.61161	39.20538	0.00390	99.81305	92.74463	19.13180
2018-05-05 13:52:00	8630330696303481123	0.00000	10.72774	10.83030	11.40547	11.42660	16.44660	51.78631	0.00009	61.60398	34.04291	7.66005
2018-05-05 13:53:00	863033069630348578	0.00000	10.34751	11.00834	12.68013	9.95443	10.74332	63.80074	0.00023	42.44467	82.93806	20.81988
2018-05-05 13:54:00	8630330696303482220	0.00000	14.96230	9.66194	15.07090	10.59716	4.55274	55.21323	0.00291	63.39691	49.95916	36.26644
2018-05-05 13:55:00	8630330696303481529	1.00000	12.41264	12.36465	13.34321	13.95736	7.65603	49.40402	0.00094	31.94748	49.90064	6.59344
2018-05-05 13:56:00	359043379931766759	1.00000	6.32908	10.62193	14.22334	7.17964	12.62637	30.96308	0.00092	40.06463	46.28753	49.36494
2018-05-05 13:57:00	3590433799317662337	0.00000	11.10845	10.94256	12.21064	7.21681	9.15700	49.13935	0.00058	53.15304	47.62977	76.52785
2018-05-05 13:58:00	359043379931766056	0.00000	10.46515	11.26981	10.49653	7.30502	7.78106	41.91376	0.00002	19.52547	88.21789	96.91797
2018-05-05 13:59:00	359043379931766023	0.00000	8.24587	10.88302	13.78239	13.36975	16.35926	69.59578	0.00032	81.94105	31.48066	94.01648
2018-05-05 14:00:00	8630330696303481743	0.00000	14.45848	14.31631	12.88418	9.72105	6.98171	51.07591	0.00003	85.34605	6.01496	51.89534
2018-05-05 14:01:00	3590433799317662493	0.00000	12.30627	9.07261	13.69808	10.57637	14.62395	62.64814	0.00042	41.61682	4.72015	66.89534
2018-05-05 14:02:00	863033069630348909	0.00000	13.78037	10.02976	13.28418	8.72795	7.74962	66.59289	0.00062	70.83065	64.51392	20.97090
2018-05-05 14:03:00	8630330696303482105	1.00000	8.36197	9.14854	9.42970	12.29967	14.31023	47.74191	0.21033	36.96844	61.10753	1.92384
2018-05-05 14:04:00	863033069630348305	0.00000	14.15537	12.28364	13.97190	11.64811	10.79200	33.02331	0.00026	27.58413	21.41567	36.83802
2018-05-05 14:05:00	359043379931766353	1.00000	10.54382	11.95222	11.36052	12.50986	9.11805	52.37117	0.00036	22.21239	68.41108	36.70646
2018-05-05 14:06:00	8630330696303482444	0.00000	14.61142	12.41452	15.78475	8.95474	6.52146	73.25716	0.00164	71.42363	82.56975	17.72801
2018-05-05 14:07:00	3590433799317661503	1.00000	9.15073	13.95235	7.85745	9.89284	7.98990	33.01765	0.00013	14.84202	99.35086	66.77838
2018-05-05 14:08:00	8630330696303482154	1.00000	7.32175	8.17987	12.62204	9.39967	13.18889	69.54462	8.45781	83.71607	59.91674	6.78065
2018-05-05 14:09:00	3590433799317661263	1.00000	8.96991	11.98314	6.66061	9.90561	9.99788	70.97959	0.00969	93.20216	95.09403	47.50689
2018-05-05 14:10:00	863033069630348081	0.00000	11.07163	14.39097	13.09778	7.07354	9.29266	34.07477	0.00119	36.12463	94.50652	33.71243
2018-05-05 14:11:00	863033069630348966	1.00000	10.73618	11.21454	12.39581	10.93338	14.96318	57.25691	0.00859	76.53417	50.10692	76.25782
2018-05-05 14:12:00	8630330696303481990	1.00000	11.15998	9.89628	10.80287	17.22098	7.95181	47.59299	0.00058	58.32064	51.45897	85.92698
2018-05-05 14:13:00	3590433799317661297	1.00000	8.15059	13.02176	11.33874	10.94888	12.34618	56.72715	0.00346	73.29980	10.27069	28.06395
2018-05-05 14:14:00	3590433799317661339	1.00000	13.12056	10.98750	10.74693	13.44522	6.84747	57.65463	0.00007	89.06690	81.60348	29.08282
2018-05-05 14:15:00	8630330696303481792	1.00000	9.14412	11.90076	7.93233	7.85355	7.08463	69.46786	0.00405	2.20001	36.07829	85.74096
2018-05-05 14:16:00	3590433799317661289	0.00000	14.11043	14.11913	11.18638	13.69038	14.18475	56.21021	0.00003	81.21066	37.78772	45.07630
2018-05-05 14:17:00	359043379931766718	1.00000	6.60311	9.50930	7.60144	13.57423	9.64327	56.62347	2.30365	31.39066	73.22437	24.53313
2018-05-05 14:18:00	8630330696303482055	0.00000	15.59119	13.08895	11.09866	11.15667	9.53917	45.52614	0.00023	13.51921	32.59976	8.80253
2018-05-05 14:19:00	863033069630348198	1.00000	11.04055	13.12092	11.18307	9.84850	7.66603	42.97762	0.00368	54.90537	72.62539	76.21207
2018-05-05 14:20:00	3590433799317661214	1.00000	7.23986	13.73325	5.05528	9.45600	9.62556	43.62685	0.02439	4.80786	27.72639	51.79293
2018-05-05 14:21:00	3590433799317662204	1.00000	7.68277	14.07884	11.78422	10.69656	8.34366	39.85712	0.01440	94.16996	5.16419	98.21859
2018-05-05 14:22:00	359043379931766023	1.00000	7.77412	13.86818	11.03404	11.66933	7.29075	52.91426	0.01250	92.64935	75.68827	34.98551
2018-05-05 14:23:00	359043379931766908	1.00000	12.66553	14.45469	12.83783	7.67548	11.80297	70.86083	0.00217	67.41568	96.86963	82.97859
2018-05-05 14:24:00	3590433799317662048	0.00000	11.80218	11.86526	13.15693	14.75222	14.01884	46.97128	0.00057	47.42573	2.64964	78.08382
2018-05-05 14:25:00	359043379931766676	1.00000	10.96147	12.04973	8.14241	15.20769	11.43994	50.84410	0.00137	42.36852	15.50882	25.54847
2018-05-05 14:26:00	863033069630348149	1.00000	10.01962	11.05532	7.71635	13.79636	9.14496	46.71333	0.00244	15.40593	73.59662	86.13173
2018-05-05 14:27:00	359043379931766999	0.00000	11.67544	13.90946	12.54425	13.60331	8.53191	72.77322	0.00004	14.40013	34.69374	5.55560
2018-05-05 14:28:00	863033069630348644	1.00000	8.06800	15.74226	9.95399	14.48228	7.82248	66.67759	0.00020	34.95118	53.11940	25.66269
2018-05-05 14:29:00	3590433799317661131	0.00000	11.51230	13.89846	11.30449	12.14226	12.20309	45.05128	0.00005	9.65032	61.32428	68.28975
2018-05-05 14:30:00	8630330696303481867	0.00000	12.74174	17.40282	15.78733	8.28168	7.32490	55.03792	0.00098	55.51739	37.84860	48.43887
2018-05-05 14:31:00	8630330696303482279	0.00000	14.83024	8.63253	14.74933	7.66404	4.41649	57.33473	0.00175	96.78137	78.89304	15.41553
2018-05-05 14:32:00	8630330696303481461	1.00000	10.56208	8.49106	8.10959	15.19677	9.17502	67.26546	0.00309	89.92395	7.32711	83.72916
2018-05-05 14:33:00	359043379931766957	1.00000	12.06244	12.95268	14.59729	11.45429	7.17206	75.06878	0.00077	6.11830	18.52990	16.29403
2018-05-05 14:34:00	3590433799317662162	0.00000	12.91433	11.89985	10.84131	10.91138	10.95277	54.39774	0.00096	6.18112	66.73950	55.67222
2018-05-05 14:35:00	359043379931766205	1.00000	7.21014	12.00109	12.65855	11.64517	10.51792	61.10142	0.00010	47.51544	13.59747	17.06817
2018-05-05 14:36:00	8630330696303482022	1.00000	9.44375	13.74778	8.75591	11.99521	8.39616	53.47090	0.00060	5.93812	72.33376	26.28781
2018-05-05 14:37:00	3590433799317661743	1.00000	11.86894	16.66263	12.04575	8.02826	10.87739	64.77184	0.00150	46.45124	57.05446	62.05717
2018-05-05 14:38:00	863033069630348743	1.00000	9.04667	11.12170	8.55976	14.90569	8.76281	53.18836	0.00192	72.21466	84.88978	2.46697
2018-05-05 14:39:00	8630330696303481230	0.00000	13.47511	14.00315	13.27637	12.88493	10.84893	81.28860	0.00022	4.82462	31.22305	13.10966
2018-05-05 14:40:00	8630330696303482303	0.00000	9.35575	11.63100	12.69930	10.70387	9.82357	47.65789	0.00005	38.62776	24.26507	55.80189
2018-05-05 14:41:00	3590433799317661297	1.00000	7.21001	14.30751	11.88734	5.27076	13.45935	68.05724	0.00150	7.18255	15.81966	57.78000
2018-05-05 14:42:00	359043379931766122	1.00000	10.53102	12.91101	6.40262	14.19533	13.26232	65.00146	0.00841	51.94407	79.75690	0.55310
2018-05-05 14:43:00	863033069630348966	0.00000	15.48307	14.12692	15.71955	11.67463	3.91372	50.99911	0.00019	76.75552	3.86424	26.03228
2018-05-05 14:44:00	359043379931766841	1.00000	9.61845	13.29345	7.94910	11.68815	6.41801	70.36067	0.00457	4.22956	75.41255	36.64309
2018-05-05 14:45:00	3590433799317661073	1.00000	7.08346	10.09694	8.48207	15.37482	9.92643	62.73088	0.07853	1.93068	29.44893	80.84795
2018-05-05 14:46:00	8630330696303482220	1.00000	5.95355	14.90085	12.56091	9.87466	6.68725	51.80172	0.00006	0.15913	25.73145	99.44013
2018-05-05 14:47:00	359043379931766601	0.00000	10.00704	9.14689	12.08922	11.41752	14.44688	66.48026	0.00008	35.04311	47.99045	63.24316
2018-05-05 14:48:00	8630330696303481503	0.00000	14.60664	10.78781	14.80215	10.53021	13.29775	51.97240	0.00259	73.54064	1.37782	16.96905
2018-05-05 14:49:00	3590433799317661099	1.00000	11.78579	7.98953	11.81327	11.72332	7.46434	61.68138	0.14929	27.67815	93.63985	21.10395
2018-05-05 14:50:00	8630330696303481024	1.00000	10.24680	10.09966	10.33791	11.38824	6.29738	57.52682	0.00162	39.08183	60.25769	83.18399
2018-05-05 14:51:00	3590433799317662261	1.00000	7.41007	13.54455	12.67812	8.16221	8.44039	52.77436	0.00097	65.72771	14.36049	59.77861
2018-05-05 14:52:00	3590433799317662253	0.00000	11.71107	12.13110	13.74384	11.51788	11.98218	64.93272	0.00030	54.65128	38.12262	68.56854
2018-05-05 14:53:00	359043379931766486	1.00000	8.18407	12.25512	14.96673	6.75692	11.71822	45.34844	0.05157	38.76138	20.12727	0.81981
2018-05-05 14:54:00	863033069630348487	0.00000	12.65759	12.23717	14.89410	7.38510	7.29802	44.57450	0.00050	13.64960	67.06264	12.71483
2018-05-05 14:55:00	3590433799317661594	1.00000	16.11022	19.70821	11.42819	8.61986	13.24319	52.47130	0.00142	75.90142	51.69967	31.83468
2018-05-05 14:56:00	8630330696303482048	1.00000	10.12388	12.38550	10.85033	10.46653	8.92998	36.61999	0.02325	52.57771	89.89067	57.48519
2018-05-05 14:57:00	3590433799317661453	1.00000	10.13545	8.97607	10.18456	9.11873	18.33803	63.34848	17.38457	49.49459	94.77108	18.87904
2018-05-05 14:58:00	3590433799317661305	1.00000	7.77490	12.08814	8.81809	10.08411	8.73516	58.71818	0.42671	56.39380	90.29346	16.96829
2018-05-05 14:59:00	359043379931766148	1.00000	7.56265	9.72338	9.19723	15.33190	8.20846	52.16354	0.01040	87.32552	95.43739	0.98024
2018-05-05 15:00:00	3590433799317662295	1.00000	9.94564	13.79820	14.88430	8.08716	13.10957	56.80239	0.00695	91.28212	54.30404	1.33515
2018-05-05 15:01:00	3590433799317662089	0.00000	11.15365	12.92142	12.63459	12.96800	9.14307	51.49066	0.00005	85.51881	30.68929	65.97391
2018-05-05 15:02:00	3590433799317661214	0.00000	13.25620	9.46972	11.94870	11.50620	5.63577	64.26020	0.00007	36.13719	74.99822	79.75166
2018-05-05 15:03:00	863033069630348313	1.00000	4.33117	9.39421	15.05753	8.50746	12.28592	61.40032	0.03403	87.78484	58.97309	10.16383
2018-05-05 15:04:00	863033069630348313	1.00000	9.76223	14.12808	14.10540	9.57972	12.18261	59.43242	0.02318	27.12053	62.39785	67.30366
2018-05-05 15:05:00	8630330696303481370	1.00000	7.88372	12.82182	15.25367	5.92113	10.20281	59.27440	0.00028	96.73929	80.72429	69.65370
2018-05-05 15:06:00	3590433799317661404	0.00000	10.66711	13.68195	11.38588	11.88669	13.11826	39.36617	0.00018	21.71078	12.41599	28.80813
2018-05-05 15:07:00	3590433799317661230	1.00000	7.99865	9.28791	11.43346	10.53141	15.61144	45.39313	0.16907	57.04548	37.33919	12.29745
2018-05-05 15:08:00	3590433799317661289	1.00000	8.93971	11.80206	8.87066	11.72928	11.41939	67.13904	0.12387	90.19364	48.45491	87.93783
2018-05-05 15:09:00	8630330696303481859	0.00000	11.72836	11.28933	13.32903	11.28174	13.60848	49.95120	0.00022	18.04522	29.22861	24.19857
2018-05-05 15:10:00	3590433799317662014	1.00000	10.18904	10.88904	12.46432	9.59128	17.55118	58.72773	0.45840	31.65296	14.66213	40.16000
2018-05-05 15:11:00	8630330696303481164	0.00000	14.46774	11.28370	14.68010	9.05892	3.49051	37.76060	0.00011	6.07835	95.24206	70.51907
2018-05-05 15:12:00	8630330696303481800	1.00000	8.69069	11.35214	10.11142	13.21524	9.08577	59.04273	0.00283	56.98536	71.23935	78.88954
2018-05-05 15:13:00	359043379931766064	1.00000	9.40277	11.76468	7.88270	13.98239	10.80244	47.32033	0.04819	53.15495	99.97601	7.80070
2018-05-05 15:14:00	359043379931766502	1.00000	7.88087	16.74392	8.71587	10.21239	7.73049	65.00105	0.00167	31.08873	2.02002	57.15366
2018-05-05 15:15:00	3590433799317661305	1.00000	9.39369	12.84136	7.47410	10.30412	6.96687	43.87804	0.00064	14.28948	22.51665	24.33000
2018-05-05 15:16:00	8630330696303481453	0.00000	12.66329	12.92736	13.40639	7.91610	7.92999	35.05423	0.00008	73.06757	81.13062	57.73891
2018-05-05 15:17:00	3590433799317662485	1.00000	7.61390	10.36922	14.43467	7.30934	12.40335	50.13508	0.03797	77.47471	67.39322	78.57704
2018-05-05 15:18:00	3590433799317661586	1.00000	10.77039	10.23120	9.87946	14.82038	7.54057	36.46490	0.00066	51.44635	13.18571	21.64852
2018-05-05 15:19:00	359043379931766346	1.00000	4.72942	9.77804	12.96004	8.86879	7.43536	61.84539	0.07647	59.26091	85.17213	23.88275
2018-05-05 15:20:00	8630330696303481032	1.00000	10.45366	12.49247	10.19926	9.95247	11.73216	60.61343	0.00008	20.18077	7.71905	12.87316
2018-05-05 15:21:00	359043379931766940	1.00000	9.77320	11.63848	9.72991	13.03906	9.37430	56.58265	0.36163	79.40836	69.25298	20.06545
2018-05-05 15:22:00	3590433799317661156	1.00000	10.89291	13.87848	11.75729	9.16038	12.37723	47.67103	0.00300	21.56724	8.31787	5.10554
2018-05-05 15:23:00	863033069630348487	1.00000	7.75018	13.44875	13.64201	8.65915	12.19602	68.68979	0.00141	9.77469	73.68325	89.24217
2018-05-05 15:24:00	3590433799317662352	1.00000	8.27563	12.96122	13.07817	7.31294	13.01923	58.84033	0.00107	70.65801	19.07835	51.33061
2018-05-05 15:25:00	359043379931766882	1.00000	6.42781	11.09223	11.63926	11.79880	9.61267	37.08774	0.00214	88.75337	33.93884	23.73115
2018-05-05 15:26:00	3590433799317661339	1.00000	9.28075	10.19971	8.51088	12.00205	6.19165	52.78839	0.00077	36.85792	54.77972	9.88492
2018-05-05 15:27:00	8630330696303481081	1.00000	9.89361	15.75562	14.58833	9.11087	8.40016	55.02813	0.00104	45.03641	91.48516	2.94220
2018-05-05 15:28:00	3590433799317661800	0.00000	6.25286	11.01518	14.54905	9.64998	14.53637	51.94111	0.16736	71.80230	87.24842	26.55906
2018-05-05 15:29:00	863033069630348016	1.00000	7.40748	11.35260	8.25773	13.67453	8.00774	59.79813	0.01698	91.07802	13.83916	77.31977
2018-05-05 15:30:00	863033069630348495	0.00000	14.03002	15.45863	16.42177	8.78515	9.07013	52.02225	0.00189	99.06729	61.22877	84.32831
2018-05-05 15:31:00	359043379931766023	0.00000	13.06009	10.95461	12.82777	11.56483	5.53890	57.03628	0.00033	24.48654	3.01516	62.47139
2018-05-05 15:32:00	863033069630348909	1.00000	10.04153	11.84815	10.55487	12.73556	10.83132	57.35371	0.01889	11.65306	20.31060	83.35983
2018-05-05 15:33:00	3590433799317662097	0.00000	12.36611	10.61307	12.15387	11.34697	11.26308	44.05228	0.00021	95.35803	75.77483	68.99001
