latitude	longitude	store_name	code	location	imei
-22.9	44.53333	Sakaraha	MG	Indian/Antananarivo	863033069630348073
54.84444	38.16694	Kashira	RU	Europe/Moscow	863033069630348099
12.74409	-8.07257	Kati	ML	Africa/Bamako	3590433799317661487
33.7207	-116.21677	Indio	US	America/Los_Angeles	863033069630348743
39.32011	-76.51552	Rosedale	US	America/New_York	3590433799317662063
37.60876	-77.37331	Mechanicsville	US	America/New_York	863033069630348750
-4.16694	-40.7475	Guaraciaba do Norte	BR	America/Fortaleza	863033069630348636
-34.74785	-58.70072	Pontevedra	AR	America/Argentina/Buenos_Aires	3590433799317662485
50.18545	27.06365	Shepetivka	UA	Europe/Kyiv	863033069630348446
26.68451	-80.66756	Belle Glade	US	America/New_York	359043379931766387
39.32288	-76.72803	Woodlawn	US	America/New_York	8630330696303481925
-34.64966	-58.38341	Barracas	AR	America/Argentina/Buenos_Aires	359043379931766890
10.7375	122.9666	Talisay	PH	Asia/Manila	3590433799317661776
44.98901	38.94324	Yablonovskiy	RU	Europe/Moscow	863033069630348644
5.6561	-75.87877	Andes	CO	America/Bogota	3590433799317662295
-37.88333	145.06667	Carnegie	AU	Australia/Melbourne	359043379931766759
14.62578	121.12251	Antipolo	PH	Asia/Manila	863033069630348701
45.43341	-73.86586	Beaconsfield	CA	America/Toronto	863033069630348495
48.43174	17.8031	Hlohovec	SK	Europe/Bratislava	863033069630348289
34.08565	74.80555	Srinagar	IN	Asia/Kolkata	8630330696303482014
44.85278	65.50917	Kyzylorda	KZ	Asia/Qyzylorda	863033069630348586
16.75973	-93.11308	Tuxtla	MX	America/Mexico_City	359043379931766940
55.67938	12.53463	Frederiksberg	DK	Europe/Copenhagen	863033069630348438
44.35056	142.45778	Nayoro	JP	Asia/Tokyo	3590433799317661982
51.21667	6.26667	Schwalmtal	DE	Europe/Berlin	359043379931766049
33.54428	-84.23381	Stockbridge	US	America/New_York	8630330696303481941
41.6764	-91.58045	Coralville	US	America/Chicago	359043379931766536
57.14369	-2.09814	Aberdeen	GB	Europe/London	3590433799317662493
51.19139	6.51352	Korschenbroich	DE	Europe/Berlin	3590433799317661917
1.6	103.81667	Ulu Tiram	MY	Asia/Kuala_Lumpur	3590433799317662246
55.8736	85.4265	Yashkino	RU	Asia/Novokuznetsk	359043379931766734
-3.5403	118.9707	Majene	ID	Asia/Makassar	3590433799317661222
44.97639	19.61222	Sremska Mitrovica	RS	Europe/Belgrade	3590433799317662378
39.00622	-77.4286	Sterling	US	America/New_York	863033069630348669
51.78771	56.36091	Saraktash	RU	Asia/Yekaterinburg	3590433799317662196
48.52961	12.16179	Landshut	DE	Europe/Berlin	3590433799317662170
43.50891	16.43915	Split	HR	Europe/Zagreb	863033069630348388
38.37255	34.02537	Aksaray	TR	Europe/Istanbul	359043379931766346
55.25	24.75	Ukmerge	LT	Europe/Vilnius	8630330696303481602
53.69786	-2.68758	Leyland	GB	Europe/London	8630330696303481370
13.8196	100.04427	Nakhon Pathom	TH	Asia/Bangkok	359043379931766981
36.76639	3.47717	Boumerdas	DZ	Africa/Algiers	8630330696303481859
50.76306	-1.29772	Cowes	GB	Europe/London	3590433799317661495
-1.63333	13.58357	Franceville	GA	Africa/Libreville	359043379931766155
38.10558	-1.86343	Caravaca	ES	Europe/Madrid	863033069630348644
53.19146	-2.52398	Winsford	GB	Europe/London	863033069630348404
14.46693	75.92694	Davangere	IN	Asia/Kolkata	863033069630348776
38.55632	69.01354	Vahdat	TJ	Asia/Dushanbe	8630330696303482337
41.0051	-73.78458	Scarsdale	US	America/New_York	8630330696303481719
46.51872	86.00214	Hoxtolgay	CN	Asia/Urumqi	359043379931766445
60.97944	76.92421	Izluchinsk	RU	Asia/Yekaterinburg	359043379931766585
50.88506	4.07601	Denderleeuw	BE	Europe/Brussels	8630330696303481693
48.78232	9.17702	Stuttgart	DE	Europe/Berlin	863033069630348339
40.72816	-74.07764	Jersey City	US	America/New_York	359043379931766379
13.70167	-89.10944	Ilopango	SV	America/El_Salvador	3590433799317662253
20.88197	85.83334	Bhuban	IN	Asia/Kolkata	863033069630348578
6.46838	-73.26022	Socorro	CO	America/Bogota	359043379931766106
37.51803	15.00913	Misterbianco	IT	Europe/Rome	863033069630348719
6.03333	37.55	Arba Minch	ET	Africa/Addis_Ababa	8630330696303481818
-8.43333	114.33333	Muncar	ID	Asia/Jakarta	863033069630348867
52.31333	6.92917	Oldenzaal	NL	Europe/Amsterdam	359043379931766742
38.96372	-76.99081	Chillum	US	America/New_York	359043379931766593
-6.25	38.66667	Mvomero	TZ	Africa/Dar_es_Salaam	3590433799317662154
51.21187	4.25633	Beveren	BE	Europe/Brussels	863033069630348131
35.89972	14.51472	Valletta	MT	Europe/Malta	3590433799317662469
44.92934	37.99117	Krymsk	RU	Europe/Moscow	3590433799317661073
54.03876	43.91385	Kovylkino	RU	Europe/Moscow	3590433799317661321
35.95664	36.7138	Binnish	SY	Asia/Damascus	863033069630348834
35.8	137.23333	Gero	JP	Asia/Tokyo	359043379931766544
48.52961	12.16179	Landshut	DE	Europe/Berlin	3590433799317662188
29.98869	122.20488	Zhoushan	CN	Asia/Shanghai	3590433799317661073
35.8	137.23333	Gero	JP	Asia/Tokyo	3590433799317661354
34.56861	105.89333	Beidao	CN	Asia/Shanghai	359043379931766932
51.168	7.973	Finnentrop	DE	Europe/Berlin	359043379931766619
11.85	38.01667	Debre Tabor	ET	Africa/Addis_Ababa	8630330696303482147
43.16547	-77.70066	Gates-North Gates	US	America/New_York	359043379931766114
40.87329	14.43865	Somma Vesuviana	IT	Europe/Rome	863033069630348966
22.83957	91.84128	Manikchari	BD	Asia/Dhaka	8630330696303481396
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	863033069630348198
40.93121	-73.89875	Yonkers	US	America/New_York	359043379931766908
41.15376	-87.88754	Bourbonnais	US	America/Chicago	3590433799317661370
0.76755	24.43973	Yangambi	CD	Africa/Lubumbashi	359043379931766932
-2.68333	33	Usagara	TZ	Africa/Dar_es_Salaam	863033069630348396
40.66482	122.22833	Yingkou	CN	Asia/Shanghai	3590433799317662006
51.12794	4.21372	Temse	BE	Europe/Brussels	3590433799317661024
-4.5833	15.16554	Kasangulu	CD	Africa/Kinshasa	3590433799317661941
-17.73648	168.31366	Port-Vila	VU	Pacific/Efate	3590433799317662014
14.62578	121.12251	Antipolo	PH	Asia/Manila	3590433799317661222
12.74482	4.52514	Argungu	NG	Africa/Lagos	359043379931766502
55.63711	37.38115	Solntsevo	RU	Europe/Moscow	359043379931766098
22.4711	88.1453	Pujali	IN	Asia/Kolkata	359043379931766221
23.49668	86.68363	Adra	IN	Asia/Kolkata	863033069630348107
-7.76667	35.7	Iringa	TZ	Africa/Dar_es_Salaam	863033069630348727
36.6009	126.665	Hongseong	KR	Asia/Seoul	359043379931766973
50.74497	3.20639	Mouscron	BE	Europe/Brussels	8630330696303482253
22.49396	-105.36369	Acaponeta	MX	America/Mazatlan	863033069630348917
34.09668	-117.71978	Claremont	US	America/Los_Angeles	863033069630348297
43.11667	1.6	Pamiers	FR	Europe/Paris	8630330696303482113
48.43174	17.8031	Hlohovec	SK	Europe/Bratislava	8630330696303481966
52.4581	13.28702	Dahlem	DE	Europe/Berlin	8630330696303481537
38.38479	-0.76773	Novelda	ES	Europe/Madrid	3590433799317662295
-22.53722	-42.98194	Guapimirim	BR	America/Sao_Paulo	8630330696303482469
53.6052	10.03988	Barmbek-Nord	DE	Europe/Berlin	8630330696303481107
4.88441	101.96857	Gua Musang	MY	Asia/Kuala_Lumpur	8630330696303482246
32.05971	34.8732	Ganei Tikva	IL	Asia/Jerusalem	359043379931766320
45.39402	9.29109	San Giuliano Milanese	IT	Europe/Rome	3590433799317661214
26.44931	91.61356	Rangia	IN	Asia/Kolkata	8630330696303481727
42.62833	20.89389	Glogovac	XK	Europe/Belgrade	8630330696303481032
42	21.32778	Saraj	MK	Europe/Skopje	359043379931766445
12.74409	-8.07257	Kati	ML	Africa/Bamako	359043379931766957
48.812737	14.317466	Český Krumlov	CZ	Europe/Prague	863033069630348412
25.80565	68.49143	Bhit Shah	PK	Asia/Karachi	359043379931766320
-7.01833	107.60389	Pameungpeuk	ID	Asia/Jakarta	3590433799317661792
18.57677	-72.22625	Croix-des-Bouquets	HT	America/Port-au-Prince	8630330696303481248
41.92361	20.91361	Bogovinje	MK	Europe/Skopje	3590433799317661016
12.18441	18.69303	Mongo	TD	Africa/Ndjamena	8630330696303481750
5.27247	-3.59625	Bonoua	CI	Africa/Abidjan	8630330696303481776
50.598427	13.610242	Litvínov	CZ	Europe/Prague	863033069630348081
35.6803	51.0193	Shahre Jadide Andisheh	IR	Asia/Tehran	3590433799317661768
38.91817	-78.19444	Front Royal	US	America/New_York	3590433799317661925
44.92934	37.99117	Krymsk	RU	Europe/Moscow	3590433799317662261
35.30889	139.55028	Kamakura	JP	Asia/Tokyo	359043379931766395
42.30865	-83.48216	Canton	US	America/Detroit	3590433799317661693
41.55838	-81.56929	Collinwood	US	America/New_York	359043379931766296
-22.9	44.53333	Sakaraha	MG	Indian/Antananarivo	8630330696303482246
41.1053	-7.32097	Custoias	PT	Europe/Lisbon	863033069630348370
33.98154	-81.23621	Lexington	US	America/New_York	3590433799317661057
49.183239	15.454273	Telč	CZ	Europe/Prague	3590433799317661016
43.50891	16.43915	Split	HR	Europe/Zagreb	8630330696303481040
53.83333	-2.98333	Poulton-le-Fylde	GB	Europe/London	8630330696303481727
42.55308	-87.93341	Pleasant Prairie	US	America/Chicago	359043379931766619
3.02013	30.91105	Arua	UG	Africa/Kampala	359043379931766817
25.92127	86.79271	Madhipura	IN	Asia/Kolkata	8630330696303482287
42.62833	20.89389	Glogovac	XK	Europe/Belgrade	8630330696303482162
54.39304	53.26023	Bavly	RU	Europe/Moscow	359043379931766320
-3.20333	-52.20639	Altamira	BR	America/Santarem	359043379931766783
41.15376	-87.88754	Bourbonnais	US	America/Chicago	359043379931766437
-28.24	-48.67028	Imbituba	BR	America/Sao_Paulo	8630330696303481222
3.51667	11.5	Mbalmayo	CM	Africa/Douala	8630330696303481370
49.97704	9.15214	Aschaffenburg	DE	Europe/Berlin	8630330696303481420
47.46657	84.87144	Zaysan	KZ	Asia/Almaty	863033069630348354
22.83957	91.84128	Manikchari	BD	Asia/Dhaka	3590433799317661727
48.77275	5.16108	Bar-le-Duc	FR	Europe/Paris	3590433799317662246
17.34769	78.55757	Lal Bahadur Nagar	IN	Asia/Kolkata	3590433799317662279
21.28306	-89.66123	Progreso	MX	America/Merida	3590433799317661214
26.2173	-80.22588	North Lauderdale	US	America/New_York	3590433799317662154
38.68712	-4.10734	Puertollano	ES	Europe/Madrid	8630330696303481867
49.952431	15.268654	Kutná Hora	CZ	Europe/Prague	8630330696303481248
31.92923	34.86563	Ramla	IL	Asia/Jerusalem	8630330696303481263
36.20389	127.08472	Nonsan	KR	Asia/Seoul	3590433799317662352
50.11861	-5.53715	Penzance	GB	Europe/London	8630330696303482048
15.45144	78.14797	Betamcherla	IN	Asia/Kolkata	863033069630348552
-22.9	44.53333	Sakaraha	MG	Indian/Antananarivo	3590433799317662352
15.58552	102.42587	Bua Yai	TH	Asia/Bangkok	3590433799317661446
-3.74912	-73.25383	Iquitos	PE	America/Lima	3590433799317661008
-16.25	-69.08333	Yunguyo	PE	America/Lima	359043379931766700
27.0174	49.62251	Al Jubayl	SA	Asia/Riyadh	863033069630348511
-33.79176	151.08057	Eastwood	AU	Australia/Sydney	3590433799317661826
49.65186	26.97253	Krasyliv	UA	Europe/Kyiv	8630330696303481164
50.72043	11.34046	Rudolstadt	DE	Europe/Berlin	3590433799317662436
40.49748	44.7662	Hrazdan	AM	Asia/Yerevan	359043379931766346
60.02427	30.28491	Kolomyagi	RU	Europe/Moscow	3590433799317662386
40.78206	72.34424	Andijon	UZ	Asia/Tashkent	3590433799317662410
5.84752	-5.682	Lakota	CI	Africa/Abidjan	8630330696303481685
46.18396	6.10237	Onex	CH	Europe/Zurich	863033069630348958
50.86079	17.4674	Brzeg	PL	Europe/Warsaw	863033069630348883
10.20898	123.758	Naga	PH	Asia/Manila	8630330696303481982
48.77275	5.16108	Bar-le-Duc	FR	Europe/Paris	3590433799317662345
29.84576	-90.10674	Estelle	US	America/Chicago	863033069630348040
-44.39672	171.25364	Timaru	NZ	Pacific/Auckland	359043379931766551
13.44581	101.18445	Phanat Nikhom	TH	Asia/Bangkok	863033069630348230
-7.57897	112.23109	Diwek	ID	Asia/Jakarta	359043379931766742
41.09246	45.36561	Qazax	AZ	Asia/Baku	359043379931766544
14.53767	46.83187	Ataq	YE	Asia/Aden	863033069630348255
39.78504	-85.76942	Greenfield	US	America/Indiana/Indianapolis	8630330696303481818
12.04161	75.35927	Talipparamba	IN	Asia/Kolkata	3590433799317661578
40.66482	122.22833	Yingkou	CN	Asia/Shanghai	863033069630348321
3.8801	-77.03116	Buenaventura	CO	America/Bogota	3590433799317662394
11.50526	77.23826	Sathyamangalam	IN	Asia/Kolkata	3590433799317661511
-1.63333	13.58357	Franceville	GA	Africa/Libreville	8630330696303481073
27.55898	68.21204	Larkana	PK	Asia/Karachi	863033069630348487
42.4251	-71.06616	Malden	US	America/New_York	359043379931766809
36	139.55722	Okegawa	JP	Asia/Tokyo	8630330696303482097
53.93361	37.92792	Kireyevsk	RU	Europe/Moscow	863033069630348875
23.1959	86.51499	Kenda	IN	Asia/Kolkata	863033069630348347
35.85	117.7	Dongdu	CN	Asia/Shanghai	863033069630348966
41.66394	-83.55521	Toledo	US	America/New_York	863033069630348602
27.55898	68.21204	Larkana	PK	Asia/Karachi	3590433799317661818
0.49113	29.47306	Beni	CD	Africa/Lubumbashi	8630330696303481495
41.57721	-93.71133	West Des Moines	US	America/Chicago	3590433799317662162
33.92946	-116.97725	Beaumont	US	America/Los_Angeles	359043379931766023
42.64685	-5.55835	Villaquilambre	ES	Europe/Madrid	863033069630348891
34.9	137.5	Shinshiro	JP	Asia/Tokyo	8630330696303481149
-4.26613	15.28318	Brazzaville	CG	Africa/Brazzaville	3590433799317661735
49.07866	30.96755	Zvenihorodka	UA	Europe/Kyiv	8630330696303482428
33.76446	-117.79394	North Tustin	US	America/Los_Angeles	359043379931766452
52.61131	13.31783	Hermsdorf	DE	Europe/Berlin	863033069630348404
34.75856	136.13108	Ueno-ebisumachi	JP	Asia/Tokyo	359043379931766494
10.10649	76.35484	Alwaye	IN	Asia/Kolkata	359043379931766346
8.56697	123.33471	Dipolog	PH	Asia/Manila	3590433799317661628
-21.41222	-42.19667	Miracema	BR	America/Sao_Paulo	3590433799317661388
32.42067	-104.22884	Carlsbad	US	America/Denver	3590433799317662360
53.81667	-3.05	Blackpool	GB	Europe/London	8630330696303482246
19.8173	-97.35992	Teziutlan	MX	America/Mexico_City	8630330696303482212
-25.42944	-50.00639	Palmeira	BR	America/Sao_Paulo	863033069630348479
44.27804	-88.27205	Kaukauna	US	America/Chicago	359043379931766932
24.28859	116.11768	Meizhou	CN	Asia/Shanghai	3590433799317661917
53.78333	-1.06667	Selby	GB	Europe/London	3590433799317661149
42.97086	-82.42491	Port Huron	US	America/Detroit	359043379931766841
42.64685	-5.55835	Villaquilambre	ES	Europe/Madrid	359043379931766908
36.76639	3.47717	Boumerdas	DZ	Africa/Algiers	863033069630348958
0.03813	36.36339	Nyahururu	KE	Africa/Nairobi	3590433799317661172
26.91756	-82.07842	Punta Gorda Isles	US	America/New_York	863033069630348081
47.90771	106.88324	Ulan Bator	MN	Asia/Ulaanbaatar	359043379931766254
13.48082	-86.58208	Somoto	NI	America/Managua	3590433799317662089
8.79577	-75.69947	San Carlos	CO	America/Bogota	359043379931766304
-33.59217	-70.6996	San Bernardo	CL	America/Santiago	3590433799317661503
48.07667	8.64409	Trossingen	DE	Europe/Berlin	3590433799317662055
23.29549	113.82465	Licheng	CN	Asia/Shanghai	863033069630348305
0.46005	34.11169	Busia	KE	Africa/Nairobi	8630330696303481032
14.62072	74.83554	Sirsi	IN	Asia/Kolkata	8630330696303482089
-26.93366	29.24152	Standerton	ZA	Africa/Johannesburg	3590433799317661743
-34.64966	-58.38341	Barracas	AR	America/Argentina/Buenos_Aires	3590433799317662006
40.82232	-74.15987	Nutley	US	America/New_York	8630330696303481792
30.16688	-96.39774	Brenham	US	America/Chicago	8630330696303481164
42.55308	-87.93341	Pleasant Prairie	US	America/Chicago	359043379931766494
19.04222	-98.11889	Casa Blanca	MX	America/Mexico_City	359043379931766387
-44.39672	171.25364	Timaru	NZ	Pacific/Auckland	8630330696303481115
-33.59217	-70.6996	San Bernardo	CL	America/Santiago	359043379931766684
12.97389	123.99333	Sorsogon	PH	Asia/Manila	863033069630348040
35.06544	1.04945	Frenda	DZ	Africa/Algiers	8630330696303481289
-34.64167	-60.47389	Chacabuco	AR	America/Argentina/Buenos_Aires	3590433799317661867
3.3285	99.1625	Tebingtinggi	ID	Asia/Jakarta	863033069630348503
51.82721	107.60627	Ulan-Ude	RU	Asia/Irkutsk	3590433799317661800
14.14989	121.3152	Calauan	PH	Asia/Manila	3590433799317661610
49.13645	8.91229	Eppingen	DE	Europe/Berlin	3590433799317661859
43.35071	46.10925	Gudermes	RU	Europe/Moscow	359043379931766783
42.28639	18.84	Budva	ME	Europe/Podgorica	8630330696303482345
55.1904	30.2049	Vitebsk	BY	Europe/Minsk	8630330696303481065
22.49396	-105.36369	Acaponeta	MX	America/Mazatlan	8630330696303482444
37.30553	120.82747	Zhuangyuan	CN	Asia/Shanghai	359043379931766833
47.56494	31.33078	Voznesensk	UA	Europe/Kyiv	359043379931766015
52.2	8.63333	Kirchlengern	DE	Europe/Berlin	3590433799317661883
19.04222	-98.11889	Casa Blanca	MX	America/Mexico_City	8630330696303482196
6.33444	124.95278	Tupi	PH	Asia/Manila	8630330696303481354
37.49223	15.07041	Catania	IT	Europe/Rome	3590433799317661644
42.50729	1.53414	les Escaldes	AD	Europe/Andorra	3590433799317661669
40.1675	34.37389	Sungurlu	TR	Europe/Istanbul	863033069630348198
4.94273	15.87735	Carnot	CF	Africa/Bangui	359043379931766296
55.64776	38.02486	Malakhovka	RU	Europe/Moscow	3590433799317662055
49.97704	9.15214	Aschaffenburg	DE	Europe/Berlin	359043379931766189
-7.51611	109.05389	Wangon	ID	Asia/Jakarta	359043379931766379
40.37528	28.88222	Mudanya	TR	Europe/Istanbul	8630330696303481214
32.50611	120.14278	Jiangyan	CN	Asia/Shanghai	3590433799317662089
36.53333	136.61667	Nonoichi	JP	Asia/Tokyo	8630330696303481305
-21.44236	27.46153	Tonota	BW	Africa/Gaborone	8630330696303481727
-20.25333	-43.80139	Itabirito	BR	America/Sao_Paulo	359043379931766759
34.77453	-96.67834	Ada	US	America/Chicago	359043379931766924
29.84576	-90.10674	Estelle	US	America/Chicago	863033069630348081
9.6531	124.3697	Jagna	PH	Asia/Manila	3590433799317661479
23.29549	113.82465	Licheng	CN	Asia/Shanghai	863033069630348156
50.79205	-1.08593	Southsea	GB	Europe/London	863033069630348883
-33.88096	151.07986	Strathfield	AU	Australia/Sydney	863033069630348735
32.54278	111.50861	Danjiangkou	CN	Asia/Shanghai	3590433799317661271
39.33427	-76.43941	Middle River	US	America/New_York	3590433799317662030
45.73333	4.91667	Bron	FR	Europe/Paris	8630330696303482303
-10.90889	-37.03861	Barra dos Coqueiros	BR	America/Maceio	3590433799317661115
-11.94306	-76.70944	Chosica	PE	America/Lima	863033069630348206
-31.25033	-61.4867	Rafaela	AR	America/Argentina/Cordoba	8630330696303482279
45.9836	12.70038	Cordenons	IT	Europe/Rome	8630330696303481842
47.48444	36.25361	Polohy	UA	Europe/Zaporozhye	359043379931766775
39.22493	42.85693	Patnos	TR	Europe/Istanbul	3590433799317661917
39.59611	27.02444	Edremit	TR	Europe/Istanbul	8630330696303481644
33.7207	-116.21677	Indio	US	America/Los_Angeles	359043379931766320
18.00747	-76.78319	New Kingston	JM	America/Jamaica	3590433799317661552
4.02219	101.02083	Teluk Intan	MY	Asia/Kuala_Lumpur	359043379931766031
33.93113	-117.54866	Norco	US	America/Los_Angeles	8630330696303481560
18.87813	72.93924	Uran	IN	Asia/Kolkata	3590433799317661065
43.82634	144.09638	Motomachi	JP	Asia/Tokyo	359043379931766890
43.83125	5.03586	Cavaillon	FR	Europe/Paris	863033069630348008
-21.42917	-45.94722	Alfenas	BR	America/Sao_Paulo	359043379931766601
43.78956	7.60872	Ventimiglia	IT	Europe/Rome	359043379931766403
12.1277	78.15794	Dharmapuri	IN	Asia/Kolkata	8630330696303482303
39.22493	42.85693	Patnos	TR	Europe/Istanbul	8630330696303482451
29.38242	70.91106	Alipur	PK	Asia/Karachi	8630330696303481859
43.71032	-1.05366	Dax	FR	Europe/Paris	3590433799317662014
38.40917	112.73333	Xinzhou	CN	Asia/Shanghai	3590433799317661917
43.61092	3.87723	Montpellier	FR	Europe/Paris	3590433799317661313
46.67535	5.55575	Lons-le-Saunier	FR	Europe/Paris	3590433799317662089
30.24706	115.04814	Huangshi	CN	Asia/Shanghai	3590433799317662121
50.23019	8.77155	Karben	DE	Europe/Berlin	8630330696303481743
37.73222	115.70111	Hengshui	CN	Asia/Shanghai	863033069630348594
28.54944	-81.77285	Clermont	US	America/New_York	3590433799317662303
33.78333	114.51667	Wacheng	CN	Asia/Shanghai	359043379931766759
49.13645	8.91229	Eppingen	DE	Europe/Berlin	3590433799317662196
50.18545	27.06365	Shepetivka	UA	Europe/Kyiv	8630330696303481123
25.6439	77.9129	Narwar	IN	Asia/Kolkata	3590433799317662253
52.61131	13.31783	Hermsdorf	DE	Europe/Berlin	863033069630348669
5.6561	-75.87877	Andes	CO	America/Bogota	3590433799317661800
27.85	112.9	Xiangtan	CN	Asia/Shanghai	8630330696303481446
34.61667	135.6	Yao	JP	Asia/Tokyo	359043379931766387
-4.42472	-41.45861	Pedro II	BR	America/Fortaleza	359043379931766544
12.1277	78.15794	Dharmapuri	IN	Asia/Kolkata	359043379931766726
-24.19436	29.00974	Mokopane	ZA	Africa/Johannesburg	3590433799317661834
34.81667	137.4	Toyokawa	JP	Asia/Tokyo	8630330696303481735
